product name,url,image url,brand
93-Men Lightweight Running Shoes,https://myntr.it/6rjkCGT,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/24150900/2023/7/22/d630dfb9-7e7d-4ada-8264-9f45b4e435d51690046767210CultsportFlomoMenLogoPrintedRunningShoes1.jpg,Myntra
94-Men Active Running Shoes,https://myntr.it/rEaKJoy,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/35040907/2025/7/3/56009fc2-bdac-480a-b999-47eea36a23cf1751524961425-HRX-by-Hrithik-Roshan-Men-Mesh-Running-Non-Marking-Shoes-726-1.jpg,Myntra
95-Men Active Running Shoes,https://myntr.it/9SMRKAN,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/34463164/2025/5/31/06ba720e-a0ef-4167-9cdd-a4e66459af7f1748682684795-HRX-by-Hrithik-Roshan-Men-Mesh-Running-Non-Marking-Shoes-479-1.jpg,Myntra
96-Men Glanza Running Shoes,https://myntr.it/KDhf9ku,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/29395206/2024/5/7/771f6754-a5ae-45af-8fc6-67c25fa8bcd81715066421046AvantMensGlanzaRunningshoes-LGrey1.jpg,Myntra
97-Men Memory Foam Running Shoes,https://myntr.it/pffLrq9,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/23484790/2023/5/31/14fc49d0-6ce3-4410-9e8c-147f57c539d91685518426707HRXbyHrithikRoshanMenWhiteMeshRunningNon-MarkingShoes1.jpg,Myntra
98-GO RUN CONSISTENT 2.0 Shoes,https://myntr.it/zQApx8M,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/30230664/2024/7/18/d6ea6ea2-5d7a-4070-b4f9-3314042129c71721271631088SkechersGORUNCONSISTENT20-MILEMARKERRunningShoes1.jpg,Myntra
99-Men Catalyst Walking Shoes,https://myntr.it/BeRKTI5,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/DECEMBER/2/2eDGMfnx_08b45216ce1847aa8a8f6e992031bde0.jpg,Myntra
100-Men Aerostep Walking Shoes,https://myntr.it/mSvUG4j,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/DECEMBER/26/1TyMivFk_17b4f3d2b35e42889c9b6f70f7897597.jpg,Myntra
101-Men Active Running Shoes,https://myntr.it/ywR7NRJ,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/34463168/2025/7/2/2b586f74-eafa-455c-8794-600b32ddf3f21751466488362-HRX-by-Hrithik-Roshan-Men-Mesh-Running-Non-Marking-Shoes-341-1.jpg,Myntra
102-Men Walking Shoes,https://myntr.it/1mo18kZ,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/DECEMBER/9/ohyJUDRk_6502404c98ab474691ac23c0e7a0b7c4.jpg,Myntra
103-Galaxis Pro Running Shoes,https://myntr.it/70p5qvh,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/2025/OCTOBER/8/NNUOJkf4_eae0604368584f5d990e63895588c47b.jpg,Myntra
104-Unisex Running Shoes,https://myntr.it/68nKz91,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/32085910/2024/12/25/420af246-0ec2-44da-9978-3b25693ab1e21735144283749UnisexComfortableRunningShoes1.jpg,Myntra
